Time;01:19:37;Date;05/03/19;AcX;-8.40;AcY;-2.47;AcZ;3.56;Tmp;27.64;GyX;-157.00;GyY;257.00;GyZ;-18.00;
Time;01:19:37;Date;05/03/19;AcX;-8.41;AcY;-2.50;AcZ;3.54;Tmp;27.68;GyX;-170.00;GyY;209.00;GyZ;4.00;
Time;01:19:38;Date;05/03/19;AcX;-8.43;AcY;-2.48;AcZ;3.52;Tmp;27.68;GyX;-158.00;GyY;213.00;GyZ;16.00;
Time;01:19:38;Date;05/03/19;AcX;-8.39;AcY;-2.43;AcZ;3.51;Tmp;27.64;GyX;-158.00;GyY;211.00;GyZ;19.00;
Time;01:19:38;Date;05/03/19;AcX;-8.42;AcY;-2.50;AcZ;3.53;Tmp;27.64;GyX;-162.00;GyY;228.00;GyZ;21.00;
Time;01:19:38;Date;05/03/19;AcX;-8.37;AcY;-2.50;AcZ;3.48;Tmp;27.68;GyX;-174.00;GyY;211.00;GyZ;-37.00;
Time;01:19:38;Date;05/03/19;AcX;-8.41;AcY;-2.46;AcZ;3.55;Tmp;27.73;GyX;-152.00;GyY;209.00;GyZ;34.00;
Time;01:19:38;Date;05/03/19;AcX;-8.37;AcY;-2.45;AcZ;3.54;Tmp;27.73;GyX;-175.00;GyY;245.00;GyZ;-43.00;
Time;01:19:38;Date;05/03/19;AcX;-8.36;AcY;-2.45;AcZ;3.50;Tmp;27.68;GyX;-151.00;GyY;216.00;GyZ;45.00;
Time;01:19:38;Date;05/03/19;AcX;-8.47;AcY;-2.41;AcZ;3.57;Tmp;27.73;GyX;-156.00;GyY;176.00;GyZ;59.00;
Time;01:19:38;Date;05/03/19;AcX;-8.39;AcY;-2.42;AcZ;3.45;Tmp;27.68;GyX;-173.00;GyY;242.00;GyZ;-98.00;
Time;01:19:38;Date;05/03/19;AcX;-8.41;AcY;-2.46;AcZ;3.57;Tmp;27.64;GyX;-144.00;GyY;205.00;GyZ;68.00;
Time;01:19:38;Date;05/03/19;AcX;-8.43;AcY;-2.49;AcZ;3.56;Tmp;27.64;GyX;-189.00;GyY;258.00;GyZ;-45.00;
Time;01:19:38;Date;05/03/19;AcX;-8.45;AcY;-2.40;AcZ;3.51;Tmp;27.59;GyX;-139.00;GyY;181.00;GyZ;81.00;
Time;01:19:38;Date;05/03/19;AcX;-8.38;AcY;-2.43;AcZ;3.58;Tmp;27.64;GyX;-171.00;GyY;220.00;GyZ;-39.00;
Time;01:19:38;Date;05/03/19;AcX;-8.42;AcY;-2.42;AcZ;3.58;Tmp;27.78;GyX;-146.00;GyY;203.00;GyZ;26.00;
Time;01:19:39;Date;05/03/19;AcX;-8.46;AcY;-2.44;AcZ;3.52;Tmp;27.68;GyX;-175.00;GyY;207.00;GyZ;-39.00;
Time;01:19:39;Date;05/03/19;AcX;-8.40;AcY;-2.48;AcZ;3.54;Tmp;27.68;GyX;-145.00;GyY;209.00;GyZ;30.00;
Time;01:19:39;Date;05/03/19;AcX;-8.41;AcY;-2.46;AcZ;3.55;Tmp;27.64;GyX;-161.00;GyY;223.00;GyZ;17.00;
Time;01:19:39;Date;05/03/19;AcX;-8.39;AcY;-2.44;AcZ;3.57;Tmp;27.64;GyX;-155.00;GyY;234.00;GyZ;-21.00;
Time;01:19:39;Date;05/03/19;AcX;-8.35;AcY;-2.56;AcZ;3.52;Tmp;27.59;GyX;-166.00;GyY;215.00;GyZ;14.00;
Time;01:19:39;Date;05/03/19;AcX;-8.37;AcY;-2.43;AcZ;3.45;Tmp;27.59;GyX;-159.00;GyY;215.00;GyZ;16.00;
Time;01:19:39;Date;05/03/19;AcX;-8.44;AcY;-2.47;AcZ;3.51;Tmp;27.73;GyX;-169.00;GyY;212.00;GyZ;23.00;
Time;01:19:39;Date;05/03/19;AcX;-8.41;AcY;-2.44;AcZ;3.48;Tmp;27.68;GyX;-165.00;GyY;246.00;GyZ;1.00;
Time;01:19:39;Date;05/03/19;AcX;-8.39;AcY;-2.46;AcZ;3.49;Tmp;27.59;GyX;-144.00;GyY;205.00;GyZ;13.00;
Time;01:19:39;Date;05/03/19;AcX;-8.41;AcY;-2.41;AcZ;3.53;Tmp;27.59;GyX;-173.00;GyY;255.00;GyZ;-22.00;
Time;01:19:39;Date;05/03/19;AcX;-8.42;AcY;-2.42;AcZ;3.46;Tmp;27.73;GyX;-170.00;GyY;214.00;GyZ;13.00;
Time;01:19:39;Date;05/03/19;AcX;-8.41;AcY;-2.47;AcZ;3.49;Tmp;27.68;GyX;-155.00;GyY;211.00;GyZ;8.00;
Time;01:19:39;Date;05/03/19;AcX;-8.41;AcY;-2.47;AcZ;3.52;Tmp;27.64;GyX;-165.00;GyY;236.00;GyZ;14.00;
Time;01:19:40;Date;05/03/19;AcX;-8.39;AcY;-2.48;AcZ;3.56;Tmp;27.59;GyX;-155.00;GyY;230.00;GyZ;-12.00;
Time;01:19:40;Date;05/03/19;AcX;-8.38;AcY;-2.47;AcZ;3.49;Tmp;27.59;GyX;-142.00;GyY;237.00;GyZ;14.00;
Time;01:19:40;Date;05/03/19;AcX;-8.39;AcY;-2.45;AcZ;3.54;Tmp;27.73;GyX;-161.00;GyY;197.00;GyZ;-2.00;
Time;01:19:40;Date;05/03/19;AcX;-8.37;AcY;-2.51;AcZ;3.52;Tmp;27.73;GyX;-154.00;GyY;224.00;GyZ;15.00;
Time;01:19:40;Date;05/03/19;AcX;-8.40;AcY;-2.46;AcZ;3.55;Tmp;27.73;GyX;-158.00;GyY;235.00;GyZ;-1.00;
Time;01:19:40;Date;05/03/19;AcX;-8.40;AcY;-2.49;AcZ;3.58;Tmp;27.73;GyX;-153.00;GyY;234.00;GyZ;-18.00;
Time;01:19:40;Date;05/03/19;AcX;-8.43;AcY;-2.45;AcZ;3.52;Tmp;27.59;GyX;-168.00;GyY;220.00;GyZ;40.00;
Time;01:19:40;Date;05/03/19;AcX;-8.37;AcY;-2.39;AcZ;3.50;Tmp;27.68;GyX;-150.00;GyY;230.00;GyZ;-10.00;
Time;01:19:40;Date;05/03/19;AcX;-8.38;AcY;-2.44;AcZ;3.60;Tmp;27.59;GyX;-143.00;GyY;201.00;GyZ;40.00;
Time;01:19:40;Date;05/03/19;AcX;-8.39;AcY;-2.44;AcZ;3.55;Tmp;27.68;GyX;-156.00;GyY;220.00;GyZ;-3.00;
Time;01:19:40;Date;05/03/19;AcX;-8.37;AcY;-2.47;AcZ;3.60;Tmp;27.73;GyX;-178.00;GyY;234.00;GyZ;23.00;
Time;01:19:40;Date;05/03/19;AcX;-8.43;AcY;-2.52;AcZ;3.57;Tmp;27.68;GyX;-151.00;GyY;210.00;GyZ;27.00;
Time;01:19:40;Date;05/03/19;AcX;-8.43;AcY;-2.42;AcZ;3.55;Tmp;27.68;GyX;-155.00;GyY;234.00;GyZ;-5.00;
Time;01:19:41;Date;05/03/19;AcX;-8.43;AcY;-2.47;AcZ;3.53;Tmp;27.68;GyX;-155.00;GyY;213.00;GyZ;-2.00;
Time;01:19:41;Date;05/03/19;AcX;-8.46;AcY;-2.43;AcZ;3.57;Tmp;27.78;GyX;-160.00;GyY;214.00;GyZ;-11.00;
Time;01:19:41;Date;05/03/19;AcX;-8.42;AcY;-2.45;AcZ;3.53;Tmp;27.54;GyX;-160.00;GyY;232.00;GyZ;18.00;
Time;01:19:41;Date;05/03/19;AcX;-8.37;AcY;-2.45;AcZ;3.57;Tmp;27.64;GyX;-174.00;GyY;262.00;GyZ;12.00;
Time;01:19:41;Date;05/03/19;AcX;-8.45;AcY;-2.46;AcZ;3.53;Tmp;27.59;GyX;-176.00;GyY;220.00;GyZ;3.00;
Time;01:19:41;Date;05/03/19;AcX;-8.45;AcY;-2.47;AcZ;3.55;Tmp;27.78;GyX;-152.00;GyY;237.00;GyZ;-2.00;
Time;01:19:41;Date;05/03/19;AcX;-8.42;AcY;-2.43;AcZ;3.52;Tmp;27.64;GyX;-158.00;GyY;217.00;GyZ;-6.00;
Time;01:19:41;Date;05/03/19;AcX;-8.40;AcY;-2.49;AcZ;3.50;Tmp;27.64;GyX;-142.00;GyY;235.00;GyZ;13.00;
Time;01:19:41;Date;05/03/19;AcX;-8.39;AcY;-2.44;AcZ;3.58;Tmp;27.64;GyX;-152.00;GyY;236.00;GyZ;7.00;
Time;01:19:41;Date;05/03/19;AcX;-8.42;AcY;-2.41;AcZ;3.57;Tmp;27.59;GyX;-170.00;GyY;212.00;GyZ;29.00;
Time;01:19:41;Date;05/03/19;AcX;-8.37;AcY;-2.45;AcZ;3.50;Tmp;27.64;GyX;-136.00;GyY;202.00;GyZ;21.00;
Time;01:19:41;Date;05/03/19;AcX;-8.38;AcY;-2.47;AcZ;3.53;Tmp;27.68;GyX;-163.00;GyY;207.00;GyZ;33.00;
Time;01:19:41;Date;05/03/19;AcX;-8.44;AcY;-2.46;AcZ;3.50;Tmp;27.59;GyX;-160.00;GyY;231.00;GyZ;-5.00;
Time;01:19:41;Date;05/03/19;AcX;-8.44;AcY;-2.36;AcZ;3.51;Tmp;27.59;GyX;-150.00;GyY;219.00;GyZ;9.00;
Time;01:19:42;Date;05/03/19;AcX;-8.38;AcY;-2.42;AcZ;3.58;Tmp;27.68;GyX;-157.00;GyY;246.00;GyZ;-10.00;
Time;01:19:42;Date;05/03/19;AcX;-8.43;AcY;-2.37;AcZ;3.63;Tmp;27.68;GyX;-154.00;GyY;217.00;GyZ;20.00;
Time;01:19:42;Date;05/03/19;AcX;-8.39;AcY;-2.46;AcZ;3.53;Tmp;27.73;GyX;-142.00;GyY;235.00;GyZ;27.00;
Time;01:19:42;Date;05/03/19;AcX;-8.40;AcY;-2.50;AcZ;3.52;Tmp;27.68;GyX;-161.00;GyY;227.00;GyZ;-22.00;
Time;01:19:42;Date;05/03/19;AcX;-8.41;AcY;-2.47;AcZ;3.49;Tmp;27.64;GyX;-147.00;GyY;223.00;GyZ;-17.00;
Time;01:19:42;Date;05/03/19;AcX;-8.41;AcY;-2.42;AcZ;3.48;Tmp;27.73;GyX;-149.00;GyY;208.00;GyZ;42.00;
Time;01:19:42;Date;05/03/19;AcX;-8.43;AcY;-2.48;AcZ;3.51;Tmp;27.64;GyX;-170.00;GyY;242.00;GyZ;-16.00;
Time;01:19:42;Date;05/03/19;AcX;-8.42;AcY;-2.42;AcZ;3.58;Tmp;27.68;GyX;-169.00;GyY;245.00;GyZ;-46.00;
Time;01:19:42;Date;05/03/19;AcX;-8.43;AcY;-2.50;AcZ;3.50;Tmp;27.59;GyX;-157.00;GyY;185.00;GyZ;20.00;
Time;01:19:42;Date;05/03/19;AcX;-8.30;AcY;-2.53;AcZ;3.51;Tmp;27.64;GyX;-107.00;GyY;217.00;GyZ;109.00;
Time;01:19:42;Date;05/03/19;AcX;-8.60;AcY;-2.46;AcZ;3.63;Tmp;27.64;GyX;-143.00;GyY;80.00;GyZ;34.00;
Time;01:19:42;Date;05/03/19;AcX;-8.42;AcY;-2.40;AcZ;3.55;Tmp;27.59;GyX;-202.00;GyY;260.00;GyZ;-127.00;
Time;01:19:42;Date;05/03/19;AcX;-8.42;AcY;-2.44;AcZ;3.65;Tmp;27.59;GyX;-157.00;GyY;160.00;GyZ;98.00;
Time;01:19:43;Date;05/03/19;AcX;-8.40;AcY;-2.45;AcZ;3.47;Tmp;27.73;GyX;-182.00;GyY;317.00;GyZ;-173.00;
Time;01:19:43;Date;05/03/19;AcX;-8.37;AcY;-2.45;AcZ;3.56;Tmp;27.68;GyX;-121.00;GyY;144.00;GyZ;156.00;
Time;01:19:43;Date;05/03/19;AcX;-8.53;AcY;-2.48;AcZ;3.62;Tmp;27.59;GyX;-186.00;GyY;269.00;GyZ;-100.00;
Time;01:19:43;Date;05/03/19;AcX;-8.40;AcY;-2.48;AcZ;3.58;Tmp;27.73;GyX;-141.00;GyY;213.00;GyZ;19.00;
Time;01:19:43;Date;05/03/19;AcX;-8.52;AcY;-2.46;AcZ;3.63;Tmp;27.68;GyX;-144.00;GyY;267.00;GyZ;-57.00;
Time;01:19:43;Date;05/03/19;AcX;-8.30;AcY;-2.40;AcZ;3.58;Tmp;27.68;GyX;-173.00;GyY;192.00;GyZ;63.00;
Time;01:19:43;Date;05/03/19;AcX;-8.53;AcY;-2.48;AcZ;3.46;Tmp;27.64;GyX;-132.00;GyY;207.00;GyZ;27.00;
Time;01:19:43;Date;05/03/19;AcX;-8.40;AcY;-2.46;AcZ;3.47;Tmp;27.73;GyX;-175.00;GyY;244.00;GyZ;-73.00;
Time;01:19:43;Date;05/03/19;AcX;-8.44;AcY;-2.45;AcZ;3.53;Tmp;27.54;GyX;-148.00;GyY;204.00;GyZ;14.00;
Time;01:19:43;Date;05/03/19;AcX;-8.41;AcY;-2.45;AcZ;3.55;Tmp;27.54;GyX;-174.00;GyY;230.00;GyZ;-17.00;
Time;01:19:43;Date;05/03/19;AcX;-8.41;AcY;-2.46;AcZ;3.59;Tmp;27.68;GyX;-159.00;GyY;202.00;GyZ;47.00;
Time;01:19:43;Date;05/03/19;AcX;-8.40;AcY;-2.43;AcZ;3.60;Tmp;27.68;GyX;-179.00;GyY;246.00;GyZ;-77.00;
Time;01:19:43;Date;05/03/19;AcX;-8.39;AcY;-2.39;AcZ;3.59;Tmp;27.59;GyX;-150.00;GyY;204.00;GyZ;41.00;
Time;01:19:44;Date;05/03/19;AcX;-8.42;AcY;-2.41;AcZ;3.54;Tmp;27.64;GyX;-169.00;GyY;256.00;GyZ;-23.00;
Time;01:19:44;Date;05/03/19;AcX;-8.35;AcY;-2.46;AcZ;3.53;Tmp;27.59;GyX;-157.00;GyY;209.00;GyZ;57.00;
Time;01:19:44;Date;05/03/19;AcX;-8.51;AcY;-2.44;AcZ;3.57;Tmp;27.54;GyX;-174.00;GyY;244.00;GyZ;-35.00;
Time;01:19:44;Date;05/03/19;AcX;-8.37;AcY;-2.48;AcZ;3.60;Tmp;27.59;GyX;-164.00;GyY;214.00;GyZ;-11.00;
Time;01:19:44;Date;05/03/19;AcX;-8.45;AcY;-2.44;AcZ;3.54;Tmp;27.59;GyX;-152.00;GyY;230.00;GyZ;3.00;
Time;01:19:44;Date;05/03/19;AcX;-8.42;AcY;-2.42;AcZ;3.49;Tmp;27.64;GyX;-174.00;GyY;217.00;GyZ;7.00;
Time;01:19:44;Date;05/03/19;AcX;-8.44;AcY;-2.45;AcZ;3.40;Tmp;27.59;GyX;-180.00;GyY;271.00;GyZ;-43.00;
Time;01:19:44;Date;05/03/19;AcX;-8.41;AcY;-2.40;AcZ;3.47;Tmp;27.64;GyX;-145.00;GyY;177.00;GyZ;90.00;
Time;01:19:44;Date;05/03/19;AcX;-8.44;AcY;-2.53;AcZ;3.57;Tmp;27.68;GyX;-171.00;GyY;263.00;GyZ;-99.00;
Time;01:19:44;Date;05/03/19;AcX;-8.34;AcY;-2.41;AcZ;3.50;Tmp;27.73;GyX;-155.00;GyY;199.00;GyZ;57.00;
Time;01:19:44;Date;05/03/19;AcX;-8.65;AcY;-2.75;AcZ;3.65;Tmp;27.68;GyX;-37.00;GyY;76.00;GyZ;-652.00;
Time;01:19:44;Date;05/03/19;AcX;-8.34;AcY;-2.64;AcZ;3.42;Tmp;27.64;GyX;-65.00;GyY;32.00;GyZ;-551.00;
Time;01:19:44;Date;05/03/19;AcX;-8.44;AcY;-2.56;AcZ;3.56;Tmp;27.59;GyX;-83.00;GyY;161.00;GyZ;-284.00;
Time;01:19:45;Date;05/03/19;AcX;-8.47;AcY;-2.54;AcZ;3.52;Tmp;27.68;GyX;-144.00;GyY;203.00;GyZ;-221.00;
Time;01:19:45;Date;05/03/19;AcX;-8.48;AcY;-2.54;AcZ;3.60;Tmp;27.64;GyX;-154.00;GyY;196.00;GyZ;-72.00;
Time;01:19:45;Date;05/03/19;AcX;-8.43;AcY;-2.48;AcZ;3.59;Tmp;27.73;GyX;-144.00;GyY;242.00;GyZ;-14.00;
Time;01:19:45;Date;05/03/19;AcX;-8.41;AcY;-2.43;AcZ;3.56;Tmp;27.73;GyX;-150.00;GyY;226.00;GyZ;35.00;
Time;01:19:45;Date;05/03/19;AcX;-8.34;AcY;-2.51;AcZ;3.44;Tmp;27.68;GyX;-349.00;GyY;432.00;GyZ;31.00;
